Mod:Item:MetaData, Localized Name
biomesoplenty:blue_fire:0, 蓝火
biomesoplenty:bamboo_thatching:0, 竹块
biomesoplenty:mud_brick_block:0, 泥砖块
biomesoplenty:mud_brick_stairs:0, 泥砖楼梯
biomesoplenty:other_slab:0, 泥砖台阶
biomesoplenty:other_slab:1, 白砂岩台阶
biomesoplenty:log_0:4, 神圣橡树原木
biomesoplenty:log_0:5, 樱花树原木
biomesoplenty:log_0:6, 暗影木原木
biomesoplenty:log_0:7, 杉树原木
biomesoplenty:log_1:4, 天域树原木
biomesoplenty:log_1:5, 魔法树原木
biomesoplenty:log_1:6, 红树原木
biomesoplenty:log_1:7, 棕榈树原木
biomesoplenty:log_2:4, 红木原木
biomesoplenty:log_2:5, 柳树原木
biomesoplenty:log_2:6, 松树原木
biomesoplenty:log_2:7, 地狱皮树原木
biomesoplenty:log_3:4, 蓝花楹树原木
biomesoplenty:log_3:5, 桃花心树原木
biomesoplenty:log_3:6, 檀木原木
biomesoplenty:log_3:7, 桉树原木
biomesoplenty:log_4:4, 巨大花茎
biomesoplenty:log_4:5, 垂死树原木
biomesoplenty:leaves_0:8, 黄秋叶
biomesoplenty:leaves_0:9, 橙秋叶
biomesoplenty:leaves_0:10, 竹叶
biomesoplenty:leaves_0:11, 魔法树树叶
biomesoplenty:leaves_1:8, 暗影树叶
biomesoplenty:leaves_1:9, 垂死树树叶
biomesoplenty:leaves_1:10, 杉树树叶
biomesoplenty:leaves_1:11, 天域树树叶
biomesoplenty:leaves_2:8, 原始树叶
biomesoplenty:leaves_2:9, 粉色樱花树树叶
biomesoplenty:leaves_2:10, 白色樱花树树叶
biomesoplenty:leaves_2:11, 枫树树叶
biomesoplenty:leaves_3:8, 地狱皮树树叶
biomesoplenty:leaves_3:9, 花橡树叶
biomesoplenty:leaves_3:10, 蓝花楹树树叶
biomesoplenty:leaves_3:11, 神圣橡树树叶
biomesoplenty:leaves_4:8, 红树树叶
biomesoplenty:leaves_4:9, 棕榈树树叶
biomesoplenty:leaves_4:10, 红木树叶
biomesoplenty:leaves_4:11, 柳树树叶
biomesoplenty:leaves_5:8, 松树树叶
biomesoplenty:leaves_5:9, 桃花心树树叶
biomesoplenty:leaves_5:10, 檀木树叶
biomesoplenty:leaves_5:11, 桉树树叶
biomesoplenty:leaves_6:8, 巨型红色花瓣
biomesoplenty:leaves_6:9, 巨型黄色花瓣
biomesoplenty:planks_0:0, 神圣橡树木板
biomesoplenty:planks_0:1, 樱花树木板
biomesoplenty:planks_0:2, 暗影木板
biomesoplenty:planks_0:3, 杉树木板
biomesoplenty:planks_0:4, 天域树木板
biomesoplenty:planks_0:5, 魔法树木板
biomesoplenty:planks_0:6, 红树木板
biomesoplenty:planks_0:7, 棕榈树木板
biomesoplenty:planks_0:8, 红木木板
biomesoplenty:planks_0:9, 柳树木板
biomesoplenty:planks_0:10, 松树木板
biomesoplenty:planks_0:11, 地狱皮树木板
biomesoplenty:planks_0:12, 蓝花楹树木板
biomesoplenty:planks_0:13, 桃花心树木板
biomesoplenty:planks_0:14, 檀木木板
biomesoplenty:planks_0:15, 桉树木板
biomesoplenty:sacred_oak_stairs:0, 神圣橡木楼梯
biomesoplenty:cherry_stairs:0, 樱花树原木楼梯
biomesoplenty:umbran_stairs:0, 暗影木楼梯
biomesoplenty:fir_stairs:0, 杉树楼梯
biomesoplenty:ethereal_stairs:0, 天域树楼梯
biomesoplenty:magic_stairs:0, 魔法树楼梯
biomesoplenty:mangrove_stairs:0, 红树楼梯
biomesoplenty:palm_stairs:0, 棕榈树楼梯
biomesoplenty:redwood_stairs:0, 红木楼梯
biomesoplenty:willow_stairs:0, 柳树楼梯
biomesoplenty:pine_stairs:0, 松树楼梯
biomesoplenty:hellbark_stairs:0, 地狱皮树楼梯
biomesoplenty:jacaranda_stairs:0, 蓝花楹树原木楼梯
biomesoplenty:mahogany_stairs:0, 桃花心树楼梯
biomesoplenty:ebony_stairs:0, 檀木楼梯
biomesoplenty:eucalyptus_stairs:0, 桉树楼梯
biomesoplenty:wood_slab_0:0, 神圣橡树台阶
biomesoplenty:wood_slab_0:1, 樱花树原木台阶
biomesoplenty:wood_slab_0:2, 暗影木台阶
biomesoplenty:wood_slab_0:3, 杉树台阶
biomesoplenty:wood_slab_0:4, 天域树台阶
biomesoplenty:wood_slab_0:5, 魔法树台阶
biomesoplenty:wood_slab_0:6, 红树台阶
biomesoplenty:wood_slab_0:7, 棕榈树台阶
biomesoplenty:wood_slab_1:0, 红木台阶
biomesoplenty:wood_slab_1:1, 柳树台阶
biomesoplenty:wood_slab_1:2, 松树台阶
biomesoplenty:wood_slab_1:3, 地狱皮树台阶
biomesoplenty:wood_slab_1:4, 蓝花楹树原木台阶
biomesoplenty:wood_slab_1:5, 桃花心树台阶
biomesoplenty:wood_slab_1:6, 檀木台阶
biomesoplenty:wood_slab_1:7, 桉树台阶
biomesoplenty:sacred_oak_fence:0, 神圣橡树栅栏
biomesoplenty:cherry_fence:0, 樱花树栅栏
biomesoplenty:umbran_fence:0, 暗影木栅栏
biomesoplenty:fir_fence:0, 杉树栅栏
biomesoplenty:ethereal_fence:0, 天域树栅栏
biomesoplenty:magic_fence:0, 魔法树栅栏
biomesoplenty:mangrove_fence:0, 红树栅栏
biomesoplenty:palm_fence:0, 棕榈树栅栏
biomesoplenty:redwood_fence:0, 红木栅栏
biomesoplenty:willow_fence:0, 柳树栅栏
biomesoplenty:pine_fence:0, 松树栅栏
biomesoplenty:hellbark_fence:0, 地狱皮树栅栏
biomesoplenty:jacaranda_fence:0, 蓝花楹树栅栏
biomesoplenty:mahogany_fence:0, 桃花心树栅栏
biomesoplenty:ebony_fence:0, 檀木栅栏
biomesoplenty:eucalyptus_fence:0, 桉树栅栏
biomesoplenty:sacred_oak_fence_gate:0, 神圣橡树栅栏门
biomesoplenty:cherry_fence_gate:0, 樱花树栅栏门
biomesoplenty:umbran_fence_gate:0, 暗影木栅栏门
biomesoplenty:fir_fence_gate:0, 杉树栅栏门
biomesoplenty:ethereal_fence_gate:0, 天域树栅栏门
biomesoplenty:magic_fence_gate:0, 魔法树栅栏门
biomesoplenty:mangrove_fence_gate:0, 红树栅栏门
biomesoplenty:palm_fence_gate:0, 棕榈树栅栏门
biomesoplenty:redwood_fence_gate:0, 红木栅栏门
biomesoplenty:willow_fence_gate:0, 柳树栅栏门
biomesoplenty:pine_fence_gate:0, 松树栅栏门
biomesoplenty:hellbark_fence_gate:0, 地狱皮树栅栏门
biomesoplenty:jacaranda_fence_gate:0, 蓝花楹树栅栏门
biomesoplenty:mahogany_fence_gate:0, 桃花心树栅栏门
biomesoplenty:ebony_fence_gate:0, 檀木栅栏门
biomesoplenty:eucalyptus_fence_gate:0, 桉树栅栏门
biomesoplenty:sacred_oak_door, 神圣橡木门
biomesoplenty:cherry_door, 樱花树门
biomesoplenty:umbran_door, 暗影木门
biomesoplenty:fir_door, 杉树门
biomesoplenty:ethereal_door, 天域树门
biomesoplenty:magic_door, 魔法树门
biomesoplenty:mangrove_door, 红树门
biomesoplenty:palm_door, 棕榈树门
biomesoplenty:redwood_door, 红木门
biomesoplenty:willow_door, 杨柳木门
biomesoplenty:pine_door, 松木门
biomesoplenty:hellbark_door, 地狱皮树门
biomesoplenty:jacaranda_door, 蓝花楹门
biomesoplenty:mahogany_door, 桃花心木门
biomesoplenty:ebony_door, 檀木门
biomesoplenty:eucalyptus_door, 桉树门
biomesoplenty:coral:0, 粉珊瑚
biomesoplenty:coral:1, 橙珊瑚
biomesoplenty:coral:2, 蓝珊瑚
biomesoplenty:coral:3, 夜光珊瑚
biomesoplenty:coral:4, 海藻
biomesoplenty:seaweed:0, 海带
biomesoplenty:waterlily:0, 中型睡莲
biomesoplenty:waterlily:1, 小型睡莲
biomesoplenty:waterlily:2, 微型睡莲
biomesoplenty:waterlily:3, 睡莲花
biomesoplenty:bamboo:0, 竹子
biomesoplenty:sapling_0:0, 黄秋树苗
biomesoplenty:sapling_0:1, 橙秋树苗
biomesoplenty:sapling_0:2, 竹笋
biomesoplenty:sapling_0:3, 魔法树树苗
biomesoplenty:sapling_0:4, 暗影树树苗
biomesoplenty:sapling_0:5, 垂死树树苗
biomesoplenty:sapling_0:6, 杉树树苗
biomesoplenty:sapling_0:7, 天域树树苗
biomesoplenty:sapling_1:0, 原始树苗
biomesoplenty:sapling_1:1, 粉色樱花树树苗
biomesoplenty:sapling_1:2, 白色樱花树树苗
biomesoplenty:sapling_1:3, 枫树树苗
biomesoplenty:sapling_1:4, 地狱皮树树苗
biomesoplenty:sapling_1:5, 花橡树苗
biomesoplenty:sapling_1:6, 蓝花楹树树苗
biomesoplenty:sapling_1:7, 神圣橡树树苗
biomesoplenty:sapling_2:0, 红树树苗
biomesoplenty:sapling_2:1, 棕榈树树苗
biomesoplenty:sapling_2:2, 红木树苗
biomesoplenty:sapling_2:3, 柳树树苗
biomesoplenty:sapling_2:4, 松树树苗
biomesoplenty:sapling_2:5, 桃花心树树苗
biomesoplenty:sapling_2:6, 檀木树苗
biomesoplenty:sapling_2:7, 桉树树苗
biomesoplenty:plant_0:0, 低草丛
biomesoplenty:plant_0:1, 中草丛
biomesoplenty:plant_0:2, 灌木丛
biomesoplenty:plant_0:3, 芽
biomesoplenty:plant_0:4, 毒常春藤
biomesoplenty:plant_0:5, 浆果灌木
biomesoplenty:plant_0:6, 灌木
biomesoplenty:plant_0:7, 麦草
biomesoplenty:plant_0:8, 湿草
biomesoplenty:plant_0:9, 银蕨
biomesoplenty:plant_0:10, 三叶草
biomesoplenty:plant_0:11, 落叶堆
biomesoplenty:plant_0:12, 枯叶堆
biomesoplenty:plant_0:13, 枯草
biomesoplenty:plant_0:14, 沙漠草
biomesoplenty:plant_0:15, 沙漠芽
biomesoplenty:plant_1:0, 沙丘草
biomesoplenty:plant_1:1, 光谱蕨
biomesoplenty:plant_1:2, 荆棘丛
biomesoplenty:plant_1:3, 野生稻
biomesoplenty:plant_1:4, 香蒲
biomesoplenty:plant_1:5, 江藤
biomesoplenty:plant_1:6, 仙人球
biomesoplenty:plant_1:7, 恶魔草
biomesoplenty:plant_1:8, 芦苇
biomesoplenty:plant_1:9, 根
biomesoplenty:plant_1:10, 大王花
biomesoplenty:plant_1:11, 麦
biomesoplenty:double_plant:0, 亚麻
biomesoplenty:double_plant:1, 香蒲
biomesoplenty:double_plant:2, 眼灯草
biomesoplenty:double_plant:3, 海燕麦
biomesoplenty:mushroom:0, 毒菌
biomesoplenty:mushroom:1, 双孢蘑菇
biomesoplenty:mushroom:2, 蓝牛奶伞菌
biomesoplenty:mushroom:3, 夜光菇
biomesoplenty:mushroom:4, 平菇
biomesoplenty:mushroom:5, 影菇
biomesoplenty:bramble_plant:0, 荆棘
biomesoplenty:flower_0:0, 苜蓿
biomesoplenty:flower_0:1, 沼泽花
biomesoplenty:flower_0:2, 死亡花
biomesoplenty:flower_0:3, 夜光花
biomesoplenty:flower_0:4, 蓝绣球花
biomesoplenty:flower_0:5, 橙色波斯菊
biomesoplenty:flower_0:6, 粉水仙
biomesoplenty:flower_0:7, 野花
biomesoplenty:flower_0:8, 紫罗兰
biomesoplenty:flower_0:9, 白银莲花
biomesoplenty:flower_0:10, 末影莲花
biomesoplenty:flower_0:11, 凤梨花
biomesoplenty:flower_0:12, 枯萎的百合
biomesoplenty:flower_0:13, 粉木槿
biomesoplenty:flower_0:14, 铃兰
biomesoplenty:flower_0:15, 火焰花
biomesoplenty:flower_1:0, 熏衣草
biomesoplenty:flower_1:1, 秋麒麟草
biomesoplenty:flower_1:2, 蓝铃花
biomesoplenty:flower_1:3, 乐矿花
biomesoplenty:flower_1:4, 霜鸢尾
biomesoplenty:flower_1:5, 玫瑰
biomesoplenty:ivy:0, 常春藤
biomesoplenty:willow_vine:0, 柳树藤
biomesoplenty:terrarium:0, 蕨类培养罐
biomesoplenty:terrarium:1, 蘑菇培养罐
biomesoplenty:terrarium:2, 仙人球培养罐
biomesoplenty:terrarium:3, 亚麻培养罐
biomesoplenty:terrarium:4, 粉水仙培养罐
biomesoplenty:terrarium:5, 银蕨培养罐
biomesoplenty:terrarium:6, 竹子培养罐
biomesoplenty:terrarium:7, 海燕麦培养罐
biomesoplenty:terrarium:8, 夜光菇培养罐
biomesoplenty:terrarium:9, 死亡培养罐
biomesoplenty:terrarium:10, 夜光花培养罐
biomesoplenty:terrarium:11, 死亡花培养罐
biomesoplenty:terrarium:12, 荒芜培养罐
biomesoplenty:terrarium:13, 原始培养罐
biomesoplenty:terrarium:14, 地狱培养罐
biomesoplenty:terrarium:15, 末地培养罐
biomesoplenty:jar_filled:0, 蜂蜜罐
biomesoplenty:jar_filled:1, 蓝火罐
biomesoplenty:jar_empty, 空罐
biomesoplenty:boat_sacred_oak, 神圣橡木船
biomesoplenty:boat_cherry, 樱花木船
biomesoplenty:boat_umbran, 暗影木船
biomesoplenty:boat_fir, 杉木船
biomesoplenty:boat_ethereal, 天域木船
biomesoplenty:boat_magic, 魔法木船
biomesoplenty:boat_mangrove, 红树木船
biomesoplenty:boat_palm, 棕榈木船
biomesoplenty:boat_redwood, 红木船
biomesoplenty:boat_willow, 柳木船
biomesoplenty:boat_pine, 松木船
biomesoplenty:boat_hellbark, 地狱皮木船
biomesoplenty:boat_jacaranda, 蓝花楹木船
biomesoplenty:boat_mahogany, 桃花心木船
biomesoplenty:boat_ebony, 檀木船
biomesoplenty:boat_eucalyptus, 桉木船
biomesoplenty:biome_finder, 生物群系雷达
biomesoplenty:record_wanderer, 音乐唱片
biomesoplenty:mudball, 泥巴球
biomesoplenty:mud_brick, 泥砖
biomesoplenty:ash, 灰烬堆
biomesoplenty:fleshchunk, 肉
biomesoplenty:gem:0, 紫晶
biomesoplenty:gem:1, 红宝石
biomesoplenty:gem:2, 橄榄石
biomesoplenty:gem:3, 黄玉
biomesoplenty:gem:4, 坦桑石
biomesoplenty:gem:5, 孔雀石
biomesoplenty:gem:6, 蓝宝石
biomesoplenty:gem:7, 琥珀
biomesoplenty:terrestrial_artifact, 天地宝晶
biomesoplenty:crystal_shard, 仙域水晶碎片
biomesoplenty:biome_essence, 生物群系精华
biomesoplenty:berries, 浆果
biomesoplenty:pear, 梨
biomesoplenty:peach, 桃子
biomesoplenty:persimmon, 柿子
biomesoplenty:honeycomb, 空蜂窝
biomesoplenty:filled_honeycomb, 充满的蜂窝
biomesoplenty:shroompowder, 蘑菇粉
biomesoplenty:ricebowl, 米饭
biomesoplenty:blue_dye, 蓝色染料
biomesoplenty:brown_dye, 棕色染料
biomesoplenty:green_dye, 绿色染料
biomesoplenty:white_dye, 白色染料
biomesoplenty:black_dye, 黑色染料
biomesoplenty:earth, BOP图标
lostmagic:purifying_shovel, 净化之锹
lostmagic:ring_nutrition, 营养指环
openblocks:ladder, 梯子活板门
openblocks:guide, 建筑指导仪
openblocks:builder_guide, 强化建筑指导仪
openblocks:elevator:0, 电梯
openblocks:elevator:1, 电梯
openblocks:elevator:2, 电梯
openblocks:elevator:3, 电梯
openblocks:elevator:4, 电梯
openblocks:elevator:5, 电梯
openblocks:elevator:6, 电梯
openblocks:elevator:7, 电梯
openblocks:elevator:8, 电梯
openblocks:elevator:9, 电梯
openblocks:elevator:10, 电梯
openblocks:elevator:11, 电梯
openblocks:elevator:12, 电梯
openblocks:elevator:13, 电梯
openblocks:elevator:14, 电梯
openblocks:elevator:15, 电梯
openblocks:elevator_rotating:0, 旋转电梯
openblocks:elevator_rotating:1, 旋转电梯
openblocks:elevator_rotating:2, 旋转电梯
openblocks:elevator_rotating:3, 旋转电梯
openblocks:elevator_rotating:4, 旋转电梯
openblocks:elevator_rotating:5, 旋转电梯
openblocks:elevator_rotating:6, 旋转电梯
openblocks:elevator_rotating:7, 旋转电梯
openblocks:elevator_rotating:8, 旋转电梯
openblocks:elevator_rotating:9, 旋转电梯
openblocks:elevator_rotating:10, 旋转电梯
openblocks:elevator_rotating:11, 旋转电梯
openblocks:elevator_rotating:12, 旋转电梯
openblocks:elevator_rotating:13, 旋转电梯
openblocks:elevator_rotating:14, 旋转电梯
openblocks:elevator_rotating:15, 旋转电梯
openblocks:heal, 治愈方块
openblocks:target, 靶子
openblocks:flag:5, 旗子
openblocks:tank, 蓄水槽
openblocks:trophy, 纪念雕像
openblocks:beartrap, 捕兽夹
openblocks:sprinkler, 洒水器
openblocks:cannon, 投掷加农炮
openblocks:vacuum_hopper, 虚空漏斗
openblocks:sponge, 海绵
openblocks:big_button, 大型按钮
openblocks:big_button_wood, Wooden Big Button
openblocks:imaginary:0, 魔法铅笔
openblocks:imaginary:1, 魔法蜡笔
openblocks:imaginary:1, 魔法蜡笔
openblocks:imaginary:1, 魔法蜡笔
openblocks:imaginary:1, 魔法蜡笔
openblocks:imaginary:1, 魔法蜡笔
openblocks:imaginary:1, 魔法蜡笔
openblocks:imaginary:1, 魔法蜡笔
openblocks:imaginary:1, 魔法蜡笔
openblocks:imaginary:1, 魔法蜡笔
openblocks:imaginary:1, 魔法蜡笔
openblocks:imaginary:1, 魔法蜡笔
openblocks:imaginary:1, 魔法蜡笔
openblocks:imaginary:1, 魔法蜡笔
openblocks:imaginary:1, 魔法蜡笔
openblocks:imaginary:1, 魔法蜡笔
openblocks:imaginary:1, 魔法蜡笔
openblocks:fan, 风扇
openblocks:xp_bottler, 经验装瓶器
openblocks:village_highlighter, 村庄高亮仪
openblocks:path, 铺路石
openblocks:auto_anvil, 自动铁砧
openblocks:auto_enchantment_table, 自动附魔台
openblocks:xp_drain, 经验地漏
openblocks:block_breaker, 方块采掘器
openblocks:block_placer, 方块放置器
openblocks:item_dropper, 物品投掷器
openblocks:rope_ladder, 绳梯
openblocks:donation_station, 捐助站
openblocks:paint_mixer, 调色器
openblocks:canvas, 画布
openblocks:paint_can, 颜料罐
openblocks:canvas_glass, Canvas
openblocks:projector, 高度图投影仪
openblocks:drawing_table, 绘图桌
openblocks:sky:0, 天空方块
openblocks:sky:1, 天空方块
openblocks:xp_shower, 经验莲蓬头
openblocks:golden_egg, 金蛋
openblocks:scaffolding, 脚手架
openblocks:hang_glider, 滑翔翼
openblocks:generic:0, 滑翔翼
openblocks:generic:1, 连杆
openblocks:generic:2, 起重机引擎
openblocks:generic:3, 起重机磁铁
openblocks:generic:5, 缆绳
openblocks:generic:6, 地图调节器模块
openblocks:generic:7, 地图存储模块
openblocks:generic:9, 助力底座
openblocks:generic:10, 空白模板
openblocks:generic:11, 绘图笔
openblocks:luggage, 行李箱
openblocks:sonic_glasses, 音波眼镜
openblocks:pencil_glasses:0, 铅笔眼镜
openblocks:crayon_glasses:0, 蜡笔眼镜
openblocks:crayon_glasses:0, 蜡笔眼镜
openblocks:crayon_glasses:0, 蜡笔眼镜
openblocks:crayon_glasses:0, 蜡笔眼镜
openblocks:crayon_glasses:0, 蜡笔眼镜
openblocks:crayon_glasses:0, 蜡笔眼镜
openblocks:crayon_glasses:0, 蜡笔眼镜
openblocks:crayon_glasses:0, 蜡笔眼镜
openblocks:crayon_glasses:0, 蜡笔眼镜
openblocks:crayon_glasses:0, 蜡笔眼镜
openblocks:crayon_glasses:0, 蜡笔眼镜
openblocks:crayon_glasses:0, 蜡笔眼镜
openblocks:crayon_glasses:0, 蜡笔眼镜
openblocks:crayon_glasses:0, 蜡笔眼镜
openblocks:crayon_glasses:0, 蜡笔眼镜
openblocks:crayon_glasses:0, 蜡笔眼镜
openblocks:technicolor_glasses:0, 惊艳科幻色调眼镜
openblocks:serious_glasses:0, 恶棍眼镜
openblocks:crane_control, 起重机控制器
openblocks:crane_backpack, 起重机背包
openblocks:slimalyzer, 史莱姆区块探测器
openblocks:xp_bucket, 液态经验桶
openblocks:sleeping_bag, 睡袋
openblocks:paintbrush, 颜料刷
openblocks:stencil:0, 模板
openblocks:stencil:1, 模板
openblocks:stencil:2, 模板
openblocks:stencil:3, 模板
openblocks:stencil:4, 模板
openblocks:stencil:5, 模板
openblocks:stencil:6, 模板
openblocks:stencil:7, 模板
openblocks:stencil:8, 模板
openblocks:stencil:9, 模板
openblocks:stencil:10, 模板
openblocks:stencil:11, 模板
openblocks:stencil:12, 模板
openblocks:stencil:13, 模板
openblocks:stencil:14, 模板
openblocks:squeegee, 刮刀
openblocks:empty_map, 空白地图
openblocks:cartographer:0, 制图机器人
openblocks:tasty_clay, 美味粘土
openblocks:golden_eye, 黄金之眼
openblocks:generic_unstackable:0, 指针
openblocks:cursor, 游标
openblocks:info_book, 用开放式方块主宰世界
openblocks:dev_null, /dev/null
openblocks:sponge_on_a_stick, 海绵棒
openblocks:pedometer, 计步器
openblocks:epic_eraser, 史诗橡皮擦
openblocks:wrench, 大金属棒
openblocks:glyph:32, ' ' Glyph
openblocks:glyph:48, '0' Glyph
openblocks:glyph:49, '1' Glyph
openblocks:glyph:50, '2' Glyph
openblocks:glyph:51, '3' Glyph
openblocks:glyph:52, '4' Glyph
openblocks:glyph:53, '5' Glyph
openblocks:glyph:54, '6' Glyph
openblocks:glyph:55, '7' Glyph
openblocks:glyph:56, '8' Glyph
openblocks:glyph:57, '9' Glyph
openblocks:glyph:65, 'A' Glyph
openblocks:glyph:66, 'B' Glyph
openblocks:glyph:67, 'C' Glyph
openblocks:glyph:68, 'D' Glyph
openblocks:glyph:69, 'E' Glyph
openblocks:glyph:70, 'F' Glyph
openblocks:glyph:71, 'G' Glyph
openblocks:glyph:72, 'H' Glyph
openblocks:glyph:73, 'I' Glyph
openblocks:glyph:74, 'J' Glyph
openblocks:glyph:75, 'K' Glyph
openblocks:glyph:76, 'L' Glyph
openblocks:glyph:77, 'M' Glyph
openblocks:glyph:78, 'N' Glyph
openblocks:glyph:79, 'O' Glyph
openblocks:glyph:80, 'P' Glyph
openblocks:glyph:81, 'Q' Glyph
openblocks:glyph:82, 'R' Glyph
openblocks:glyph:83, 'S' Glyph
openblocks:glyph:84, 'T' Glyph
openblocks:glyph:85, 'U' Glyph
openblocks:glyph:86, 'V' Glyph
openblocks:glyph:87, 'W' Glyph
openblocks:glyph:88, 'X' Glyph
openblocks:glyph:89, 'Y' Glyph
openblocks:glyph:90, 'Z' Glyph
openblocks:glyph:97, 'a' Glyph
openblocks:glyph:98, 'b' Glyph
openblocks:glyph:99, 'c' Glyph
